WAP1;WAP2;WAP3;WAP4;WAP5;WAP6;WAP7;WAP8;WAP9;WAP10;WAP11;WAP12;WAP13;WAP14;WAP15;WAP16;WAP17;WAP18;WAP19;WAP20;WAP21;WAP22;WAP23;WAP24;WAP25;WAP26;WAP27;WAP28;WAP29;WAP30;WAP31;WAP32;WAP33;WAP34;WAP35;WAP36;WAP37;Latitude;Longitude;Timestamp;Clusterid
0.1166666667;-1;0.1666666667;0;0;0;0;0.2166666667;0;-1;0.1;0;0;0;0;-1;0;0;-1;0.1;0;0;0;-1;0;-1;0;0;0;0.2166666667;0.1166666667;0;0.1;0.1166666667;0;-1;0.1833333333;48.16181;11.58639;1519831246629;11
0;-1;0;0;0;0;0;0.1333333333;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0;0;0;0;0.1833333333;0;0;0;0;-1;0;48.16182;11.58639;1519831247229;23
0;-1;0.1833333333;0;0;0;0;0.1666666667;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0;0;0;0;0.1333333333;0.2333333333;0;0;0;-1;0;48.16182;11.58639;1519831247863;22
0;-1;0.1333333333;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16183;11.58639;1519831248481;12
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0;0;0;0;0;0.2833333333;0;0;0;-1;0;48.16184;11.5864;1519831249615;6
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0;0;0;0;0.1333333333;0.2166666667;0;0;0;-1;0;48.16185;11.5864;1519831250388;23
0;-1;0;0;0;0;0.15;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0;0;0;0;0;0.1666666667;0;0;0;-1;0;48.16186;11.5864;1519831251544;6
0;-1;0;0;0;0;0.1333333333;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0;0;0;0;0.15;0.1666666667;0;0;0;-1;0;48.16186;11.5864;1519831251992;23
0;-1;0.1333333333;0;0;0;0.15;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0;0;0;0;0.1;0.1333333333;0;0;0;-1;0;48.16187;11.58641;1519831252760;23
0;-1;0.1;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0;0;0;0;0.15;0;0;0;0;-1;0;48.16187;11.58641;1519831253338;23
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0;0;0;0;0;0.15;0;0;0;-1;0;48.16188;11.58641;1519831253924;6
0;-1;0;0;0;0;0.15;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0.2333333333;-1;0;-1;0;0;0;0;0.2166666667;0.1;0;0;0;-1;0;48.16189;11.58641;1519831254556;20
0;-1;0;0;0;0;0.1666666667;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0.2833333333;0.25;-1;0;-1;0;0;0;0;0.3166666667;0;0;0;0;-1;0;48.16189;11.58641;1519831255061;10
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0.2166666667;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.1619;11.58642;1519831256263;8
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0.2;0.25;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16191;11.58642;1519831256908;8
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0.2;0.3166666667;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16191;11.58642;1519831257498;8
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0.2333333333;0.15;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16192;11.58642;1519831258139;3
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0.1166666667;0;-1;0;0;-1;0;0;0;0.35;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16193;11.58643;1519831259128;8
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0.1833333333;0.3166666667;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16193;11.58643;1519831259867;8
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16194;11.58643;1519831260335;12
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0.15;0;-1;0;0;-1;0;0;0.1833333333;0.2166666667;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16195;11.58643;1519831261703;8
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0.3;0.1;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16195;11.58643;1519831262261;3
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0.3333333333;0.1833333333;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16196;11.58644;1519831262719;3
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0.15;0;-1;0;0;-1;0;0;0.35;0.1166666667;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16196;11.58644;1519831263473;3
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0.2833333333;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16198;11.58644;1519831264694;3
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0.35;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16198;11.58644;1519831265325;3
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0.15;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16199;11.58645;1519831266464;3
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0.2166666667;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.162;11.58645;1519831267001;3
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0.1;0;-1;0;0;-1;0;0;0.25;0;-1;0;-1;0.1;0;0;0;0;0;0;0;0;-1;0;48.162;11.58645;1519831267624;3
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0.2833333333;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16202;11.58646;1519831269336;17
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0.25;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16203;11.58646;1519831270528;17
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0.2333333333;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16203;11.58646;1519831271148;17
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0.1666666667;0;0;0;0;0;0;0;0;-1;0;48.16204;11.58646;1519831271674;12
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0.1333333333;0;0;0;0;0;0;0;0;-1;0;48.16205;11.58647;1519831272857;12
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0.3166666667;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0.25;0;0;0;0;0;0;0;0;-1;0;48.16206;11.58647;1519831273457;4
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0.1666666667;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0.1666666667;0;0;0;0;0;0;0;0;-1;0;48.16207;11.58647;1519831274636;4
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0.3666666667;0;0;0;0;0;0;0;0;-1;0;48.16207;11.58648;1519831275145;15
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0.3166666667;0;0;0;0;0;0;0;0;-1;0;48.16208;11.58648;1519831275750;15
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0;-1;0.1;0;0;0;0;0;0;0;0;-1;0;48.16208;11.58648;1519831276278;12
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0.1166666667;0;-1;0.15;0;-1;0;0;0;0;-1;0;-1;0.3666666667;0;0;0;0;0;0;0;0;-1;0;48.16209;11.58648;1519831276879;15
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0.1;0;-1;0;0;0;0;-1;0.1;-1;0.1;0;0;0;0;0;0;0;0;-1;0;48.16209;11.58648;1519831277405;12
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0.1666666667;0;-1;0;0;0;0;-1;0.1;-1;0.25;0;0;0;0;0;0;0;0;-1;0;48.1621;11.58649;1519831278026;15
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0.1166666667;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16212;11.58649;1519831279738;12
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0.1333333333;0;-1;0;0;0;0;-1;0.1;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16212;11.58649;1519831280418;12
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0.1666666667;0;-1;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16213;11.5865;1519831280873;12
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0.25;0;-1;0;0;0;0;-1;0.1;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16213;11.5865;1519831281477;2
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0.25;0;-1;0;0;0;0;-1;0.1666666667;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16214;11.5865;1519831282020;2
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0.15;0;-1;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16214;11.5865;1519831282659;12
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0.2666666667;0;-1;0;0;0;0;-1;0.2166666667;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16215;11.5865;1519831283237;2
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0.2666666667;0;-1;0;0;0;0;-1;0.15;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16216;11.58651;1519831284355;2
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0.25;0;-1;0;0.1;0;0;-1;0.1833333333;-1;0;0;0.1166666667;0;0;0;0;0;0;-1;0;48.16217;11.58651;1519831284928;2
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0.1833333333;0;0;-1;0.2;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16217;11.58651;1519831285502;18
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0.2833333333;0;-1;0;0.1666666667;0;0;-1;0.2666666667;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16218;11.58651;1519831286125;2
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0.3666666667;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16219;11.58652;1519831286637;9
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0.2;0;0;-1;0.2666666667;-1;0;0;0;0;0;0;0;0;0;-1;0;48.1622;11.58652;1519831287274;18
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0.15;0;-1;0;0.1666666667;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.1622;11.58652;1519831287787;1
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0.3166666667;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16221;11.58652;1519831288380;9
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0.1166666667;0;0;-1;0.1166666667;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16223;11.58653;1519831290017;1
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0;0;0;-1;0.3166666667;-1;0;0;0;0;0;0;0;0;0.15;-1;0;48.16223;11.58653;1519831290661;9
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0.1;0;0;-1;0;-1;0;0;0.15;0;0;0;0;0;0;-1;0;48.16224;11.58653;1519831291191;19
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0.2166666667;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16224;11.58653;1519831291783;1
0;-1;0;0;0.1333333333;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0.2333333333;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;0;48.16225;11.58654;1519831292428;1
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0.25;0;0;-1;0.1;-1;0;0;0;0;0;0;0;0;0.1;-1;0;48.16225;11.58654;1519831292961;1
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0.3666666667;0;0;-1;0.1166666667;-1;0;0;0.15;0;0;0;0;0;0;-1;0;48.16226;11.58654;1519831293494;24
0;-1;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;0;0;-1;0;0.2166666667;0;0;-1;0;-1;0;0;0.2;0;0;0;0;0;0;-1;0;48.16227;11.58654;1519831294665;19
