WAP1;WAP2;WAP3;WAP4;WAP5;WAP6;WAP7;WAP8;WAP9;WAP10;WAP11;WAP12;WAP13;WAP14;WAP15;WAP16;WAP17;WAP18;WAP19;WAP20;WAP21;WAP22;WAP23;WAP24;WAP25;WAP26;WAP27;WAP28;WAP29;WAP30;WAP31;WAP32;WAP33;WAP34;WAP35;WAP36;WAP37;Latitude;Longitude;Timestamp;Clusterid
0;-1;0.1333333333;0;0;0;0.1166666667;0.15;0.1;-1;-1;0;0;0;0;-1;0;0;-1;-1;0;0;0;-1;0;0;0;0;0;0.2166666667;0.1166666667;0.1333333333;0.1333333333;-1;0;-1;0.1166666667;48.16181;11.58638;1519831000676;12
0;-1;0;0;0;0;0;0;0;-1;-1;0;0;0;0;-1;0;0;-1;-1;0;0;0;-1;0;0;0;0;0;0;0;0.2666666667;0;-1;0;-1;0;48.16182;11.58639;1519831001388;3
0;-1;0;0;0;0;0;0;0;-1;-1;0;0;0;0;-1;0;0;-1;-1;0;0;0;-1;0;0;0;0.1166666667;0;0;0.1166666667;0.3333333333;0.1166666667;-1;0;-1;0;48.16182;11.58639;1519831002115;3
0;-1;0.1833333333;0;0;0;0;0;0;-1;-1;0;0;0;0;-1;0;0;-1;-1;0;0;0;-1;0;0;0;0;0;0;0;0.3166666667;0;-1;0;-1;0;48.16183;11.58639;1519831002591;3
0;-1;0;0;0;0;0.15;0;0;-1;-1;0;0;0;0;-1;0;0;-1;-1;0;0;0;-1;0;0;0;0;0;0;0;0.25;0;-1;0;-1;0;48.16184;11.58639;1519831003885;3
0;-1;0;0;0;0;0.1833333333;0;0;-1;-1;0;0;0;0;-1;0;0;-1;-1;0;0;0;-1;0;0;0;0;0;0;0;0.35;0;-1;0;-1;0;48.16184;11.58639;1519831004453;3
0;-1;0;0;0;0;0.15;0;0;-1;-1;0;0;0;0;-1;0;0;-1;-1;0;0;0;-1;0;0;0;0.1166666667;0;0;0.1833333333;0.3833333333;0;-1;0;-1;0;48.16185;11.5864;1519831005050;3
0;-1;0.1166666667;0;0;0;0;0;0;-1;-1;0;0;0;0;-1;0;0;-1;-1;0;0;0;-1;0;0;0;0;0;0;0.2;0.1833333333;0;-1;0;-1;0;48.16186;11.5864;1519831005725;3
0;-1;0;0;0;0;0;0;0;-1;-1;0;0;0;0;-1;0;0;-1;-1;0;0;0.15;-1;0;0;0;0;0;0;0;0;0;-1;0;-1;0;48.16186;11.5864;1519831006884;11
0;-1;0;0;0;0;0.1;0;0;-1;-1;0;0;0;0;-1;0;0;-1;-1;0;0;0.1166666667;-1;0;0;0;0;0;0;0;0;0;-1;0;-1;0;48.16187;11.58641;1519831007481;11
0;-1;0;0;0;0;0;0;0;-1;-1;0;0;0;0;-1;0;0;-1;-1;0;0;0;-1;0;0;0;0;0;0;0.2166666667;0;0;-1;0;-1;0;48.16188;11.58641;1519831008044;19
0;-1;0;0;0;0;0.25;0;0;-1;-1;0;0;0;0;-1;0;0;-1;-1;0;0.15;0;-1;0;0;0;0;0;0;0;0;0;-1;0;-1;0;48.16189;11.58641;1519831008672;15
0;-1;0;0;0;0;0;0;0;-1;-1;0;0;0;0;-1;0;0;-1;-1;0;0;0.25;-1;0;0;0;0;0;0;0.1833333333;0;0;-1;0;-1;0;48.16189;11.58641;1519831009239;19
0;-1;0;0;0;0;0;0;0;-1;-1;0;0;0;0;-1;0;0;-1;-1;0;0;0.2;-1;0;0;0;0;0;0;0.2;0;0;-1;0;-1;0;48.1619;11.58642;1519831009897;19
0;-1;0;0;0;0;0;0;0;-1;-1;0;0;0;0;-1;0;0;-1;-1;0;0;0.2333333333;-1;0;0;0;0;0;0;0;0;0;-1;0;-1;0;48.1619;11.58642;1519831010490;11
